,Name,MarketCap,Sector,industry,ExDivDate,StockPrice,DivYield,DivShare,Volatility,Expiry,OptionPrice,Open Int,Strike,Vol,NumDivs,DivIncome,GLExercise,TotalIncome,Return,AnnRet
RKT,Rock-Tenn Company,5675408718,Consumer Durables,Containers/Packaging,12-13-2012,79.8,1.05,6.9825,39.3098254728,04-20-13,1.8,20,90,0,1,6.9825,10.2,8.7825,0.110056391,0.4402255639
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,5.1,"3,683",165,42,0,0,-5.08,0.02,0.0001175917,0.0014111007
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,5.3,"1,507",170,57,0,0,-0.08,5.22,0.0306914393,0.3682972719
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,3.1,317,175,45,0,0,4.92,3.1,0.0182267168,0.2187206021
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,1.7,349,180,17,0,0,9.92,1.7,0.0099952963,0.119943556
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,0.75,174,185,31,0,0,14.92,0.75,0.0044096896,0.0529162747
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,5.1,"3,683",165,42,0,0,-5.08,0.02,0.0001175917,0.0014111007
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,5.3,"1,507",170,57,0,0,-0.08,5.22,0.0306914393,0.3682972719
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,3.1,317,175,45,0,0,4.92,3.1,0.0182267168,0.2187206021
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,1.7,349,180,17,0,0,9.92,1.7,0.0099952963,0.119943556
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,02-16-13,0.75,174,185,31,0,0,14.92,0.75,0.0044096896,0.0529162747
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,03-16-13,6.28,95,165,89,1,19.8426666667,-5.08,21.0426666667,0.12372217,0.7423330198
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,03-16-13,7.29,24,170,10,1,19.8426666667,-0.08,27.0526666667,0.1590584823,0.9543508937
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,03-16-13,4.3,26,175,6,1,19.8426666667,4.92,24.1426666667,0.1419488868,0.8516933208
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,03-16-13,2.1,85,180,3,1,19.8426666667,9.92,21.9426666667,0.1290137974,0.7740827846
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,03-16-13,1.55,22,185,5,1,19.8426666667,14.92,21.3926666667,0.1257800251,0.7546801505
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,04-20-13,11.41,"1,639",165,1,1,19.8426666667,-5.08,26.1726666667,0.1538844465,0.6155377861
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,04-20-13,5.8,757,170,1,1,19.8426666667,-0.08,25.5626666667,0.150297899,0.6011915961
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,04-20-13,6.2,"2,527",175,39,1,19.8426666667,4.92,26.0426666667,0.1531201003,0.6124804014
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,04-20-13,2.72,192,180,1,1,19.8426666667,9.92,22.5626666667,0.1326591408,0.5306365632
RL,Ralph Lauren Corporation,15559769820.48,Consumer Non-Durables,Apparel,12-13-2012,170.08,1.4,19.8426666667,32.6256364824,04-20-13,3,124,185,90,1,19.8426666667,14.92,22.8426666667,0.1343054249,0.5372216996
RLI,RLI Corp.,1436775706.8,Finance,Property-Casualty Insurers,11-28-2012,67.7,6.26,35.3168333333,40.1580288343,03-16-13,1.15,21,70,10,1,35.3168333333,2.3,36.4668333333,0.5386533727,3.2319202363
RLI,RLI Corp.,1436775706.8,Finance,Property-Casualty Insurers,11-28-2012,67.7,6.26,35.3168333333,40.1580288343,06-22-13,,5,60,0,2,70.6336666667,-7.7,,,
RLI,RLI Corp.,1436775706.8,Finance,Property-Casualty Insurers,11-28-2012,67.7,6.26,35.3168333333,40.1580288343,06-22-13,4,12,65,1,2,70.6336666667,-2.7,71.9336666667,1.0625356967,2.5500856721
RLI,RLI Corp.,1436775706.8,Finance,Property-Casualty Insurers,11-28-2012,67.7,6.26,35.3168333333,40.1580288343,06-22-13,1.5,16,70,1,2,70.6336666667,2.3,72.1336666667,1.0654899065,2.5571757755
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,02-16-13,8.29,397,40,247,1,1.3687833333,-8.31,1.3487833333,0.0279193404,0.3350320845
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,02-16-13,3.3,"3,200",45,443,1,1.3687833333,-3.31,1.3587833333,0.0281263369,0.3375160422
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,02-16-13,0.4,346,50,363,1,1.3687833333,1.69,1.7687833333,0.0366131926,0.4393583109
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,02-16-13,8.29,397,40,247,1,1.3687833333,-8.31,1.3487833333,0.0279193404,0.3350320845
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,02-16-13,3.3,"3,200",45,443,1,1.3687833333,-3.31,1.3587833333,0.0281263369,0.3375160422
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,02-16-13,0.4,346,50,363,1,1.3687833333,1.69,1.7687833333,0.0366131926,0.4393583109
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,03-16-13,6,3,40,2,1,1.3687833333,-8.31,-0.9412166667,-0.0194828538,-0.1168971227
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,03-16-13,3.9,44,45,27,1,1.3687833333,-3.31,1.9587833333,0.0405461257,0.2432767543
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,03-16-13,0.9,8,50,26,1,1.3687833333,1.69,2.2687833333,0.0469630166,0.2817780998
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,04-20-13,8.1,402,40,8,1,1.3687833333,-8.31,1.1587833333,0.0239864072,0.0959456289
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,04-20-13,4.02,781,45,668,1,1.3687833333,-3.31,2.0787833333,0.0430300835,0.172120334
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,04-20-13,1.28,119,50,41,1,1.3687833333,1.69,2.6487833333,0.0548288829,0.2193155316
RMD,ResMed Inc.,6911973395.27,Health Care,Medical/Dental Instruments,11-16-2012,48.31,0.34,1.3687833333,61.7092872234,04-20-13,0.15,21,55,15,1,1.3687833333,6.69,1.5187833333,0.0314382805,0.1257531222
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,03-16-13,2,13,2.5,10,1,0.2503666667,-2.68,-0.4296333333,-0.0829407979,-0.4976447876
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,03-16-13,0.39,469,5,1,1,0.2503666667,-0.18,0.4603666667,0.0888738739,0.5332432432
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,03-16-13,0.1,829,7.5,30,1,0.2503666667,2.32,0.3503666667,0.0676383526,0.4058301158
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,03-16-13,0.15,124,10,0,1,0.2503666667,4.82,0.4003666667,0.0772908623,0.4637451737
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,03-16-13,0.05,5,12.5,5,1,0.2503666667,7.32,0.3003666667,0.057985843,0.3479150579
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,06-22-13,2.75,10,2.5,2,2,0.5007333333,-2.68,0.5707333333,0.1101801802,0.2644324324
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,06-22-13,0.55,322,5,4,2,0.5007333333,-0.18,0.8707333333,0.1680952381,0.4034285714
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,06-22-13,0.1,184,7.5,25,2,0.5007333333,2.32,0.6007333333,0.115971686,0.2783320463
RNDY,"Roundy&#39;s, Inc.",236486481.98,Consumer Services,Food Chains,11-15-2012,5.18,0.58,0.2503666667,81.5316535965,06-22-13,0.15,1,10,1,2,0.5007333333,4.82,0.6507333333,0.1256241956,0.3014980695
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,3,203,42.5,5,1,11.6449666667,-2.87,11.7749666667,0.2595319962,3.1143839542
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,1.1,"1,014",45,78,1,11.6449666667,-0.37,12.3749666667,0.2727565939,3.2730791272
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,0.3,"1,151",47.5,131,1,11.6449666667,2.13,11.9449666667,0.2632789655,3.1593475865
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,0.1,834,50,6,1,11.6449666667,4.63,11.7449666667,0.2588707663,3.1064491955
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,0.25,146,52.5,0,1,11.6449666667,7.13,11.8949666667,0.2621769157,3.1461229888
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,3,203,42.5,5,1,11.6449666667,-2.87,11.7749666667,0.2595319962,3.1143839542
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,1.1,"1,014",45,78,1,11.6449666667,-0.37,12.3749666667,0.2727565939,3.2730791272
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,0.3,"1,151",47.5,131,1,11.6449666667,2.13,11.9449666667,0.2632789655,3.1593475865
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,0.1,834,50,6,1,11.6449666667,4.63,11.7449666667,0.2588707663,3.1064491955
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,02-16-13,0.25,146,52.5,0,1,11.6449666667,7.13,11.8949666667,0.2621769157,3.1461229888
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,03-16-13,3.2,67,42.5,8,1,11.6449666667,-2.87,11.9749666667,0.2639401954,1.5836411726
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,03-16-13,1.66,56,45,13,1,11.6449666667,-0.37,12.9349666667,0.2850995518,1.710597311
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,03-16-13,0.7,33,47.5,14,1,11.6449666667,2.13,12.3449666667,0.272095364,1.6325721843
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,03-16-13,0.32,23,50,5,1,11.6449666667,4.63,11.9649666667,0.2637197855,1.5823187128
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,04-20-13,4,157,42.5,2,1,11.6449666667,-2.87,12.7749666667,0.2815729924,1.1262919697
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,04-20-13,2.2,513,45,10,1,11.6449666667,-0.37,13.4749666667,0.2970016898,1.1880067592
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,04-20-13,1.35,"1,263",47.5,111,1,11.6449666667,2.13,12.9949666667,0.2864220116,1.1456880464
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,04-20-13,0.8,64,50,37,1,11.6449666667,4.63,12.4449666667,0.2742994637,1.0971978547
RNF,"Rentech Nitrogen Partners, L.P.",1760354638.9,Basic Industries,Agricultural Chemicals,11-5-2012,45.37,3.08,11.6449666667,29.7561256585,04-20-13,0.6,56,55,6,1,11.6449666667,9.63,12.2449666667,0.2698912644,1.0795650577
RNO,Rhino Resource Partners LP,453886653.88,Energy,Coal Mining,10-31-2012,16.36,1.85,2.5221666667,30.0770915668,02-16-13,1.2,25,15,20,1,2.5221666667,-1.36,2.3621666667,0.1443867156,1.7326405868
RNO,Rhino Resource Partners LP,453886653.88,Energy,Coal Mining,10-31-2012,16.36,1.85,2.5221666667,30.0770915668,02-16-13,0.15,50,17.5,50,1,2.5221666667,1.14,2.6721666667,0.1633353708,1.9600244499
RNO,Rhino Resource Partners LP,453886653.88,Energy,Coal Mining,10-31-2012,16.36,1.85,2.5221666667,30.0770915668,02-16-13,1.2,25,15,20,1,2.5221666667,-1.36,2.3621666667,0.1443867156,1.7326405868
RNO,Rhino Resource Partners LP,453886653.88,Energy,Coal Mining,10-31-2012,16.36,1.85,2.5221666667,30.0770915668,02-16-13,0.15,50,17.5,50,1,2.5221666667,1.14,2.6721666667,0.1633353708,1.9600244499
RNO,Rhino Resource Partners LP,453886653.88,Energy,Coal Mining,10-31-2012,16.36,1.85,2.5221666667,30.0770915668,05-18-13,1.25,16,12.5,10,2,5.0443333333,-3.86,2.4343333333,0.148797881,0.446393643
RNO,Rhino Resource Partners LP,453886653.88,Energy,Coal Mining,10-31-2012,16.36,1.85,2.5221666667,30.0770915668,05-18-13,0.3,17,17.5,2,2,5.0443333333,1.14,5.3443333333,0.3266707416,0.9800122249
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,02-16-13,2.76,42,80,1,0,0,-2.7,0.06,0.0007255139,0.0087061669
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,02-16-13,0.55,48,85,48,0,0,2.3,0.55,0.0066505441,0.0798065296
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,02-16-13,2.76,42,80,1,0,0,-2.7,0.06,0.0007255139,0.0087061669
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,02-16-13,0.55,48,85,48,0,0,2.3,0.55,0.0066505441,0.0798065296
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,03-16-13,1,100,85,10,1,7.443,2.3,8.443,0.1020918984,0.6125513906
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,04-20-13,4.6,20,75,0,1,7.443,-7.7,4.343,0.0525151149,0.2100604595
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,04-20-13,2.7,41,80,0,1,7.443,-2.7,7.443,0.09,0.36
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,04-20-13,1.25,76,85,10,1,7.443,2.3,8.693,0.105114873,0.4204594921
RNR,RenaissanceRe Holdings Ltd.,3982528408.3,Finance,Property-Casualty Insurers,12-12-2012,82.7,1.08,7.443,35.3912812426,04-20-13,0.4,10,90,0,1,7.443,7.3,7.843,0.0948367594,0.3793470375
RNWK,"RealNetworks, Inc.",267472821.99,Technology,EDP Services,8-24-2011,7.59,0,0,28.4439866474,02-16-13,0.3,3,7.5,3,2,0,-0.09,0.21,0.0276679842,0.3320158103
RNWK,"RealNetworks, Inc.",267472821.99,Technology,EDP Services,8-24-2011,7.59,0,0,28.4439866474,02-16-13,0.3,45,10,0,2,0,2.41,0.3,0.0395256917,0.4743083004
RNWK,"RealNetworks, Inc.",267472821.99,Technology,EDP Services,8-24-2011,7.59,0,0,28.4439866474,02-16-13,0.3,3,7.5,3,2,0,-0.09,0.21,0.0276679842,0.3320158103
RNWK,"RealNetworks, Inc.",267472821.99,Technology,EDP Services,8-24-2011,7.59,0,0,28.4439866474,02-16-13,0.3,45,10,0,2,0,2.41,0.3,0.0395256917,0.4743083004
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,02-16-13,4.1,912,50,15,1,4.822125,-5.11,3.812125,0.0691730176,0.8300762112
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,02-16-13,1.25,"1,599",55,91,1,4.822125,-0.11,5.962125,0.1081859009,1.2982308111
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,02-16-13,0.07,52,60,20,1,4.822125,4.89,4.892125,0.0887701869,1.0652422428
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,02-16-13,4.1,912,50,15,1,4.822125,-5.11,3.812125,0.0691730176,0.8300762112
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,02-16-13,1.25,"1,599",55,91,1,4.822125,-0.11,5.962125,0.1081859009,1.2982308111
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,02-16-13,0.07,52,60,20,1,4.822125,4.89,4.892125,0.0887701869,1.0652422428
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,03-16-13,5.3,20,50,20,1,4.822125,-5.11,5.012125,0.0909476502,0.5456859009
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,03-16-13,1.55,397,55,228,1,4.822125,-0.11,6.262125,0.1136295591,0.6817773544
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,03-16-13,0.45,230,60,1,1,4.822125,4.89,5.272125,0.0956654872,0.5739929232
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,03-16-13,0.05,11,70,11,1,4.822125,14.89,4.872125,0.0884072764,0.5304436581
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,05-18-13,5.73,"2,508",50,5,2,9.64425,-5.11,10.26425,0.1862502268,0.5587506805
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,05-18-13,3.2,"1,642",55,623,2,9.64425,-0.11,12.73425,0.2310696788,0.6932090365
ROC,"Rockwood Holdings, Inc.",4279440737.88,Basic Industries,Major Chemicals,11-27-2012,55.11,1.05,4.822125,33.4932037836,05-18-13,1.05,129,60,9,2,9.64425,4.89,10.69425,0.1940528035,0.5821584105
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,02-16-13,0.95,10,12.5,0,2,0,-4.91,-3.96,-0.2274554854,-2.7294658242
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,02-16-13,1,21,15,1,2,0,-2.41,-1.41,-0.080987938,-0.9718552556
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,02-16-13,0.55,8,17.5,8,2,0,0.09,0.55,0.0315910396,0.3790924756
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,02-16-13,0.95,10,12.5,0,2,0,-4.91,-3.96,-0.2274554854,-2.7294658242
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,02-16-13,1,21,15,1,2,0,-2.41,-1.41,-0.080987938,-0.9718552556
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,02-16-13,0.55,8,17.5,8,2,0,0.09,0.55,0.0315910396,0.3790924756
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,05-18-13,1,1,15,1,2,0,-2.41,-1.41,-0.080987938,-0.2429638139
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,05-18-13,0.45,20,17.5,10,2,0,0.09,0.45,0.0258472142,0.0775416427
ROCK,"Gibraltar Industries, Inc.",532127631.62,Capital Goods,Steel/Iron Ore,12-30-2008,17.41,0,0,37.9886717737,05-18-13,0.45,1,20,1,2,0,2.59,0.45,0.0258472142,0.0775416427
ROK,"Rockwell Automation, Inc.",12521289452.1,Capital Goods,Industrial Machinery/Components,11-8-2012,89.65,1.79,13.3727916667,27.5787414789,02-16-13,9.75,75,80,2,1,13.3727916667,-9.65,13.4727916667,0.1502821156,1.8033853876
ROK,"Rockwell Automation, Inc.",12521289452.1,Capital Goods,Industrial Machinery/Components,11-8-2012,89.65,1.79,13.3727916667,27.5787414789,02-16-13,5.4,153,85,10,1,13.3727916667,-4.65,14.1227916667,0.1575325339,1.8903904071
